representation,representation_key,model_seed,draw,metric,evaluator_seed,value,source
Frequency-as-Channel,frequency_as_channel,42,100000,discriminative_score,0.0,0.15365853658536588,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100000,discriminative_score,42.0,0.17987804878048785,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100000,discriminative_score,123.0,0.12134146341463414,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100000,predictive_score,0.0,0.11200065572620588,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100000,predictive_score,42.0,0.12157282151338222,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100000,predictive_score,123.0,0.11771065221682875,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100001,context_fid,0.0,0.8595392931030771,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,42,100001,context_fid,42.0,0.9913937678455245,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,42,100001,context_fid,123.0,0.8448922635632593,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,42,100001,correlational_score,,0.13077203929424286,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,42,100001,discriminative_score,0.0,0.14756097560975612,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100001,discriminative_score,42.0,0.17682926829268297,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100001,discriminative_score,123.0,0.09085365853658534,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100001,predictive_score,0.0,0.10936898610998469,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100001,predictive_score,42.0,0.12459091423852442,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100001,predictive_score,123.0,0.11856620872868007,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100001/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100002,context_fid,0.0,0.8277025229982431,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,42,100002,context_fid,42.0,0.9561273175627707,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,42,100002,context_fid,123.0,0.8168402219723531,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,42,100002,correlational_score,,0.12835350632667542,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,42,100002,discriminative_score,0.0,0.14634146341463417,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100002,discriminative_score,42.0,0.17804878048780493,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100002,discriminative_score,123.0,0.12560975609756098,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100002,predictive_score,0.0,0.11098599190972891,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100002,predictive_score,42.0,0.12266499777797435,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100002,predictive_score,123.0,0.11822483531841499,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100002/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100003,context_fid,0.0,0.8361106134321036,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,42,100003,context_fid,42.0,0.9615703909679494,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,42,100003,context_fid,123.0,0.8333335775477029,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,42,100003,correlational_score,,0.1314733922481537,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,42,100003,discriminative_score,0.0,0.16158536585365857,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100003,discriminative_score,42.0,0.18048780487804883,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100003,discriminative_score,123.0,0.12317073170731707,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100003,predictive_score,0.0,0.10960910690118908,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100003,predictive_score,42.0,0.1224983226452423,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100003,predictive_score,123.0,0.11805625678425713,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100003/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100004,context_fid,0.0,0.8449843515661875,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,42,100004,context_fid,42.0,0.9786742435481348,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,42,100004,context_fid,123.0,0.8258004302539376,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,42,100004,correlational_score,,0.11418385803699493,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,42,100004,discriminative_score,0.0,0.1585365853658537,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100004,discriminative_score,42.0,0.12378048780487805,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100004,discriminative_score,123.0,0.12804878048780488,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100004,predictive_score,0.0,0.11040073731646771,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,42,100004,predictive_score,42.0,0.121434528878126,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,42,100004,predictive_score,123.0,0.1167876233644165,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100004/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100000,context_fid,0.0,0.8908243029867937,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,123,100000,context_fid,42.0,1.0163956183854777,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,123,100000,context_fid,123.0,0.9015741351872788,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,123,100000,correlational_score,,0.1188138872385025,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,123,100000,discriminative_score,0.0,0.17195121951219516,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100000,discriminative_score,42.0,0.18597560975609762,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100000,discriminative_score,123.0,0.1121951219512195,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100000,predictive_score,0.0,0.11380129653753102,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100000,predictive_score,42.0,0.12349739939327264,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100000,predictive_score,123.0,0.12151594542774546,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100000/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100001,context_fid,0.0,0.9298183717069084,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,123,100001,context_fid,42.0,1.0604581866449925,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,123,100001,context_fid,123.0,0.9439747135046721,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,123,100001,correlational_score,,0.1264013648033142,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,123,100001,discriminative_score,0.0,0.176219512195122,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100001,discriminative_score,42.0,0.1810975609756098,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100001,discriminative_score,123.0,0.16524390243902443,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100001,predictive_score,0.0,0.11558059001663423,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100001,predictive_score,42.0,0.12529495337366825,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100001,predictive_score,123.0,0.11979041163522197,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100001/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100002,context_fid,0.0,0.8796333282253648,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,123,100002,context_fid,42.0,1.0050040128670095,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,123,100002,context_fid,123.0,0.896422761751422,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,123,100002,correlational_score,,0.12290197610855103,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,123,100002,discriminative_score,0.0,0.17012195121951224,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100002,discriminative_score,42.0,0.18170731707317078,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100002,discriminative_score,123.0,0.17439024390243907,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100002,predictive_score,0.0,0.11544883564147312,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100002,predictive_score,42.0,0.12396161817150642,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100002,predictive_score,123.0,0.11914767466942067,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100002/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100003,context_fid,0.0,0.9335653492215628,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,123,100003,context_fid,42.0,1.0632059710984063,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,123,100003,context_fid,123.0,0.9622387390495926,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,123,100003,correlational_score,,0.129184290766716,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,123,100003,discriminative_score,0.0,0.1939024390243902,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100003,discriminative_score,42.0,0.18902439024390238,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100003,discriminative_score,123.0,0.19817073170731703,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100003,predictive_score,0.0,0.11256772516981073,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100003,predictive_score,42.0,0.12323814070396111,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100003,predictive_score,123.0,0.11924291160357825,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100003/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100004,context_fid,0.0,0.9045614266824659,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,123,100004,context_fid,42.0,1.0386773304547594,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,123,100004,context_fid,123.0,0.9158067003032961,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,123,100004,correlational_score,,0.11197469383478165,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,123,100004,discriminative_score,0.0,0.19268292682926824,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100004,discriminative_score,42.0,0.198780487804878,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100004,discriminative_score,123.0,0.11951219512195121,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,123,100004,predictive_score,0.0,0.11383302878130053,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,123,100004,predictive_score,42.0,0.1233471534014825,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,123,100004,predictive_score,123.0,0.11808508391732175,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_123/draw_100004/metric_predictive_score_123.json
