dataset,seed,window,site,confidence,normalized_confidence,gate,topk_mass,spectral_entropy,top1_period,candidate_vector,sh64_error,cg64_error,paired_error_improvement
Energy,123,1362,encoder,0.018919670561209904,0.0,0.25,0.41191224410634825,0.9540686861536333,64,"[64, 32, 21, 16, 9, 6, 2, 12, 7]",5.967488,7.2497253,-1.2822375
Energy,123,1362,decoder,0.018919670561209904,0.0,0.25,0.41191224410634825,0.9540686861536333,64,"[64, 32, 21, 16, 9, 6, 2, 12, 7]",5.967488,7.2497253,-1.2822375
Energy,123,1363,encoder,0.019269022482888743,0.0,0.25,0.41323946776267884,0.9533708080033758,64,"[64, 32, 21, 16, 9, 6, 2, 12, 7]",5.762979,7.3160977,-1.5531187
Energy,123,1363,decoder,0.019269022482888743,0.0,0.25,0.41323946776267884,0.9533708080033758,64,"[64, 32, 21, 16, 9, 6, 2, 12, 7]",5.762979,7.3160977,-1.5531187
Energy,123,1364,encoder,0.021167940270509656,0.0,0.25,0.4250830233138325,0.9502028095464973,64,"[64, 32, 21, 16, 12, 6, 9, 2, 10]",6.0079713,7.28975,-1.2817788
Energy,123,1364,decoder,0.021167940270509656,0.0,0.25,0.4250830233138325,0.9502028095464973,64,"[64, 32, 21, 16, 12, 6, 9, 2, 10]",6.0079713,7.28975,-1.2817788
Energy,123,1365,encoder,0.01930001429487558,0.0,0.25,0.4201069143401017,0.9540592795879311,64,"[64, 32, 21, 16, 6, 2, 9, 12, 4]",5.346235,7.399124,-2.0528893
Energy,123,1365,decoder,0.01930001429487558,0.0,0.25,0.4201069143401017,0.9540592795879311,64,"[64, 32, 21, 16, 6, 2, 9, 12, 4]",5.346235,7.399124,-2.0528893
Energy,123,1366,encoder,0.019997856260250968,0.0,0.25,0.4241460691520042,0.9528514874598916,64,"[64, 32, 21, 16, 6, 2, 9, 12, 4]",5.5311265,7.536893,-2.0057664
Energy,123,1366,decoder,0.019997856260250968,0.0,0.25,0.4241460691520042,0.9528514874598916,64,"[64, 32, 21, 16, 6, 2, 9, 12, 4]",5.5311265,7.536893,-2.0057664
Energy,123,1367,encoder,0.02109812062417187,0.0,0.25,0.4286173260092504,0.9507763234384125,64,"[64, 32, 21, 16, 6, 2, 9, 4, 12]",5.6184397,7.559129,-1.9406896
Energy,123,1367,decoder,0.02109812062417187,0.0,0.25,0.4286173260092504,0.9507763234384125,64,"[64, 32, 21, 16, 6, 2, 9, 4, 12]",5.6184397,7.559129,-1.9406896
Energy,123,1368,encoder,0.021760717597809405,0.0,0.25,0.4312072195385073,0.9495353588441806,64,"[64, 32, 21, 16, 2, 6, 12, 4, 3]",5.612271,7.614792,-2.002521
Energy,123,1368,decoder,0.021760717597809405,0.0,0.25,0.4312072195385073,0.9495353588441806,64,"[64, 32, 21, 16, 2, 6, 12, 4, 3]",5.612271,7.614792,-2.002521
Energy,123,1369,encoder,0.022510207912523547,0.0,0.25,0.4345792245828004,0.9482022916900054,64,"[64, 32, 21, 16, 2, 6, 12, 4, 3]",5.6324277,7.6510773,-2.0186496
Energy,123,1369,decoder,0.022510207912523547,0.0,0.25,0.4345792245828004,0.9482022916900054,64,"[64, 32, 21, 16, 2, 6, 12, 4, 3]",5.6324277,7.6510773,-2.0186496
Energy,123,1370,encoder,0.02255442259258788,0.0,0.25,0.4331846210903314,0.9479334641755792,64,"[64, 32, 21, 16, 2, 12, 6, 4, 3]",5.7173586,7.7064004,-1.9890418
Energy,123,1370,decoder,0.02255442259258788,0.0,0.25,0.4331846210903314,0.9479334641755792,64,"[64, 32, 21, 16, 2, 12, 6, 4, 3]",5.7173586,7.7064004,-1.9890418
Energy,123,1371,encoder,0.021862190855521314,0.0,0.25,0.42886222631853305,0.94902281079126,64,"[64, 32, 21, 16, 12, 6, 2, 3, 9]",5.563222,7.7819376,-2.2187157
Energy,123,1371,decoder,0.021862190855521314,0.0,0.25,0.42886222631853305,0.94902281079126,64,"[64, 32, 21, 16, 12, 6, 2, 3, 9]",5.563222,7.7819376,-2.2187157
Energy,123,1372,encoder,0.019816416130711594,0.0,0.25,0.418667243316339,0.952667861058959,64,"[64, 32, 21, 16, 12, 3, 2, 7, 6]",5.7203116,7.777215,-2.0569034
Energy,123,1372,decoder,0.019816416130711594,0.0,0.25,0.418667243316339,0.952667861058959,64,"[64, 32, 21, 16, 12, 3, 2, 7, 6]",5.7203116,7.777215,-2.0569034
Energy,123,1373,encoder,0.02331417909490399,0.0,0.25,0.4373249589938401,0.9466891184337083,64,"[64, 32, 21, 16, 12, 3, 7, 2, 10]",5.710592,7.7140646,-2.0034728
Energy,123,1373,decoder,0.02331417909490399,0.0,0.25,0.4373249589938401,0.9466891184337083,64,"[64, 32, 21, 16, 12, 3, 7, 2, 10]",5.710592,7.7140646,-2.0034728
Energy,123,1374,encoder,0.0241598146285153,0.0,0.25,0.438863179915835,0.9449490963603995,64,"[64, 32, 21, 16, 12, 3, 7, 2, 8]",5.5086527,7.748697,-2.240044
Energy,123,1374,decoder,0.0241598146285153,0.0,0.25,0.438863179915835,0.9449490963603995,64,"[64, 32, 21, 16, 12, 3, 7, 2, 8]",5.5086527,7.748697,-2.240044
Energy,123,1375,encoder,0.02453178500577211,0.0,0.25,0.4406757078259087,0.944331433364456,64,"[64, 32, 21, 16, 12, 3, 2, 7, 8]",5.385208,7.8271074,-2.4418993
Energy,123,1375,decoder,0.02453178500577211,0.0,0.25,0.4406757078259087,0.944331433364456,64,"[64, 32, 21, 16, 12, 3, 2, 7, 8]",5.385208,7.8271074,-2.4418993
Energy,123,1376,encoder,0.02536958293730404,0.015659848,0.2617449,0.4404175286185604,0.9423965185561988,64,"[64, 32, 21, 16, 12, 3, 7, 2, 8]",5.9752626,7.773144,-1.7978811
Energy,123,1376,decoder,0.02536958293730404,0.015659848,0.2617449,0.4404175286185604,0.9423965185561988,64,"[64, 32, 21, 16, 12, 3, 7, 2, 8]",5.9752626,7.773144,-1.7978811
Energy,123,1377,encoder,0.025434848274302493,0.018352509,0.26376438,0.44217022760074554,0.9424772481577645,64,"[64, 32, 21, 16, 12, 3, 2, 7, 8]",5.655156,7.814103,-2.158947
Energy,123,1377,decoder,0.025434848274302493,0.018352509,0.26376438,0.44217022760074554,0.9424772481577645,64,"[64, 32, 21, 16, 12, 3, 2, 7, 8]",5.655156,7.814103,-2.158947
Energy,123,1378,encoder,0.02553156989089965,0.022343,0.26675725,0.4415042257880545,0.9421714031268272,64,"[64, 32, 21, 16, 12, 2, 3, 7, 8]",5.6185465,7.76981,-2.1512637
Energy,123,1378,decoder,0.02553156989089965,0.022343,0.26675725,0.4415042257880545,0.9421714031268272,64,"[64, 32, 21, 16, 12, 2, 3, 7, 8]",5.6185465,7.76981,-2.1512637
Energy,123,1379,encoder,0.024748618439888348,0.0,0.25,0.44095999706997324,0.9438755927877033,64,"[64, 32, 21, 16, 12, 2, 7, 3, 4]",5.7774086,7.9385614,-2.1611528
Energy,123,1379,decoder,0.024748618439888348,0.0,0.25,0.44095999706997324,0.9438755927877033,64,"[64, 32, 21, 16, 12, 2, 7, 3, 4]",5.7774086,7.9385614,-2.1611528
Energy,123,1380,encoder,0.027531699337697682,0.10486305,0.3286473,0.44897366314091636,0.9386785871913015,64,"[64, 32, 21, 16, 12, 4, 2, 9, 3]",5.4619946,7.4147806,-1.952786
Energy,123,1380,decoder,0.027531699337697682,0.10486305,0.3286473,0.44897366314091636,0.9386785871913015,64,"[64, 32, 21, 16, 12, 4, 2, 9, 3]",5.4619946,7.4147806,-1.952786
Energy,123,1381,encoder,0.025057868740713838,0.002799352,0.2520995,0.43906506022578895,0.9429290303176758,64,"[64, 32, 21, 16, 12, 4, 7, 6, 10]",5.927582,8.017775,-2.0901928
Energy,123,1381,decoder,0.025057868740713838,0.002799352,0.2520995,0.43906506022578895,0.9429290303176758,64,"[64, 32, 21, 16, 12, 4, 7, 6, 10]",5.927582,8.017775,-2.0901928
Energy,123,1382,encoder,0.024633948489549327,0.0,0.25,0.43628193838802415,0.9435366300503594,64,"[64, 32, 21, 16, 12, 4, 7, 6, 10]",5.9324174,8.004816,-2.0723987
Energy,123,1382,decoder,0.024633948489549327,0.0,0.25,0.43628193838802415,0.9435366300503594,64,"[64, 32, 21, 16, 12, 4, 7, 6, 10]",5.9324174,8.004816,-2.0723987
Energy,123,1383,encoder,0.02423586987513158,0.0,0.25,0.4340643058165836,0.9441652548934245,64,"[64, 32, 21, 16, 12, 4, 10, 7, 6]",5.812115,8.0650015,-2.2528863
Energy,123,1383,decoder,0.02423586987513158,0.0,0.25,0.4340643058165836,0.9441652548934245,64,"[64, 32, 21, 16, 12, 4, 10, 7, 6]",5.812115,8.0650015,-2.2528863
Energy,123,1384,encoder,0.02555514927024563,0.023315826,0.26748687,0.44005612650397413,0.9419275230337809,64,"[64, 32, 21, 16, 12, 4, 10, 6, 7]",5.863088,7.9497857,-2.0866976
Energy,123,1384,decoder,0.02555514927024563,0.023315826,0.26748687,0.44005612650397413,0.9419275230337809,64,"[64, 32, 21, 16, 12, 4, 10, 6, 7]",5.863088,7.9497857,-2.0866976
Energy,123,1385,encoder,0.02635777382340908,0.056429982,0.2923225,0.4434846200270526,0.9405666563548444,64,"[64, 32, 21, 16, 12, 4, 10, 7, 9]",6.004934,7.9088616,-1.9039278
Energy,123,1385,decoder,0.02635777382340908,0.056429982,0.2923225,0.4434846200270526,0.9405666563548444,64,"[64, 32, 21, 16, 12, 4, 10, 7, 9]",6.004934,7.9088616,-1.9039278
Energy,123,1386,encoder,0.02703211542288431,0.08425152,0.31318864,0.4463025328997893,0.9394309612198549,64,"[64, 32, 21, 16, 12, 4, 10, 7, 9]",6.0727563,7.8302393,-1.757483
Energy,123,1386,decoder,0.02703211542288431,0.08425152,0.31318864,0.4463025328997893,0.9394309612198549,64,"[64, 32, 21, 16, 12, 4, 10, 7, 9]",6.0727563,7.8302393,-1.757483
Energy,123,1387,encoder,0.027923475061253873,0.121026635,0.34076998,0.4498508447878537,0.9379272588130353,64,"[64, 21, 32, 16, 12, 10, 4, 7, 9]",6.0879626,7.723745,-1.6357822
Energy,123,1387,decoder,0.027923475061253873,0.121026635,0.34076998,0.4498508447878537,0.9379272588130353,64,"[64, 21, 32, 16, 12, 10, 4, 7, 9]",6.0879626,7.723745,-1.6357822
Energy,123,1388,encoder,0.029913172385396074,0.2031163,0.40233722,0.4564990935905492,0.9344726576560822,64,"[64, 21, 32, 16, 12, 10, 4, 7, 2]",6.076546,7.599633,-1.523087
Energy,123,1388,decoder,0.029913172385396074,0.2031163,0.40233722,0.4564990935905492,0.9344726576560822,64,"[64, 21, 32, 16, 12, 10, 4, 7, 2]",6.076546,7.599633,-1.523087
Energy,123,1389,encoder,0.030919562333380245,0.24463725,0.43347794,0.4601544828573778,0.93280612601798,64,"[64, 21, 32, 12, 16, 10, 4, 7, 6]",6.2194314,7.474651,-1.2552195
Energy,123,1389,decoder,0.030919562333380245,0.24463725,0.43347794,0.4601544828573778,0.93280612601798,64,"[64, 21, 32, 12, 16, 10, 4, 7, 6]",6.2194314,7.474651,-1.2552195
Energy,123,1390,encoder,0.0326322409127034,0.31529784,0.48647338,0.46548082264393115,0.9298956276493793,64,"[64, 21, 32, 16, 12, 10, 4, 6, 8]",6.128791,7.2631965,-1.1344056
Energy,123,1390,decoder,0.0326322409127034,0.31529784,0.48647338,0.46548082264393115,0.9298956276493793,64,"[64, 21, 32, 16, 12, 10, 4, 6, 8]",6.128791,7.2631965,-1.1344056
Energy,123,1391,encoder,0.031195027004027487,0.2560022,0.44200164,0.4593245270298373,0.9320849961883244,64,"[64, 21, 32, 16, 12, 10, 4, 8, 7]",6.2668657,7.590081,-1.3232155
Energy,123,1391,decoder,0.031195027004027487,0.2560022,0.44200164,0.4593245270298373,0.9320849961883244,64,"[64, 21, 32, 16, 12, 10, 4, 8, 7]",6.2668657,7.590081,-1.3232155
Energy,123,1392,encoder,0.033228443313371915,0.33989558,0.5049217,0.46620695564306147,0.9287259812167789,64,"[64, 21, 32, 12, 16, 10, 8, 7, 6]",6.387726,7.415462,-1.0277362
Energy,123,1392,decoder,0.033228443313371915,0.33989558,0.5049217,0.46620695564306147,0.9287259812167789,64,"[64, 21, 32, 12, 16, 10, 8, 7, 6]",6.387726,7.415462,-1.0277362
Energy,123,1393,encoder,0.033541461356297715,0.35280982,0.51460737,0.46953827000019843,0.9285650105660535,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.2364335,7.3567376,-1.1203041
Energy,123,1393,decoder,0.033541461356297715,0.35280982,0.51460737,0.46953827000019843,0.9285650105660535,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.2364335,7.3567376,-1.1203041
Energy,123,1394,encoder,0.034676068907767955,0.39962077,0.5497156,0.4715285175407101,0.926460293242446,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.410603,7.1876416,-0.7770386
Energy,123,1394,decoder,0.034676068907767955,0.39962077,0.5497156,0.4715285175407101,0.926460293242446,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.410603,7.1876416,-0.7770386
Energy,123,1395,encoder,0.03549004315262287,0.43320313,0.57490236,0.47416202211995784,0.9251520756682527,64,"[64, 32, 21, 12, 16, 10, 7, 8, 6]",6.3012857,7.1002707,-0.798985
Energy,123,1395,decoder,0.03549004315262287,0.43320313,0.57490236,0.47416202211995784,0.9251520756682527,64,"[64, 32, 21, 12, 16, 10, 7, 8, 6]",6.3012857,7.1002707,-0.798985
Energy,123,1396,encoder,0.03702701944764572,0.4966147,0.622461,0.47797259227887057,0.922533174400003,64,"[64, 32, 21, 12, 16, 10, 7, 8, 6]",6.2109733,6.915624,-0.7046509
Energy,123,1396,decoder,0.03702701944764572,0.4966147,0.622461,0.47797259227887057,0.922533174400003,64,"[64, 32, 21, 12, 16, 10, 7, 8, 6]",6.2109733,6.915624,-0.7046509
Energy,123,1397,encoder,0.03734110304581613,0.509573,0.63217974,0.4789980046418666,0.9220433014669132,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.193574,6.874382,-0.68080807
Energy,123,1397,decoder,0.03734110304581613,0.509573,0.63217974,0.4789980046418666,0.9220433014669132,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.193574,6.874382,-0.68080807
Energy,123,1398,encoder,0.03760100086830088,0.5202957,0.6402218,0.48037341749411433,0.9217254754344071,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.34422,6.8877754,-0.54355526
Energy,123,1398,decoder,0.03760100086830088,0.5202957,0.6402218,0.48037341749411433,0.9217254754344071,64,"[64, 32, 21, 12, 16, 10, 8, 7, 6]",6.34422,6.8877754,-0.54355526
Energy,123,1399,encoder,0.037484299564474945,0.51548094,0.6366107,0.4799342752362843,0.92189701486517,64,"[64, 32, 21, 12, 16, 10, 8, 7, 4]",6.3640413,6.962676,-0.5986347
Energy,123,1399,decoder,0.037484299564474945,0.51548094,0.6366107,0.4799342752362843,0.92189701486517,64,"[64, 32, 21, 12, 16, 10, 8, 7, 4]",6.3640413,6.962676,-0.5986347
Energy,123,1400,encoder,0.03654110002320262,0.47656694,0.6074252,0.4760196522280118,0.9232361524315816,64,"[64, 32, 12, 21, 16, 10, 6, 9, 7]",6.3712287,7.139657,-0.7684283
Energy,123,1400,decoder,0.03654110002320262,0.47656694,0.6074252,0.4760196522280118,0.9232361524315816,64,"[64, 32, 12, 21, 16, 10, 6, 9, 7]",6.3712287,7.139657,-0.7684283
Energy,123,1401,encoder,0.03606985713018812,0.4571247,0.59284353,0.4740895218425971,0.9239176242706252,64,"[64, 32, 12, 21, 16, 10, 9, 6, 8]",6.36167,7.081512,-0.71984196
Energy,123,1401,decoder,0.03606985713018812,0.4571247,0.59284353,0.4740895218425971,0.9239176242706252,64,"[64, 32, 12, 21, 16, 10, 9, 6, 8]",6.36167,7.081512,-0.71984196
Energy,123,1402,encoder,0.03565543390895528,0.44002676,0.58002007,0.4730523743804872,0.9246268788828089,64,"[64, 32, 12, 21, 16, 10, 6, 7, 9]",6.404384,7.1071787,-0.70279455
Energy,123,1402,decoder,0.03565543390895528,0.44002676,0.58002007,0.4730523743804872,0.9246268788828089,64,"[64, 32, 12, 21, 16, 10, 6, 7, 9]",6.404384,7.1071787,-0.70279455
Energy,123,1403,encoder,0.03655927723760459,0.47731695,0.6079877,0.47588718828916987,0.9231765886174906,64,"[64, 32, 12, 21, 16, 7, 10, 6, 2]",6.509867,7.105298,-0.59543085
Energy,123,1403,decoder,0.03655927723760459,0.47731695,0.6079877,0.47588718828916987,0.9231765886174906,64,"[64, 32, 12, 21, 16, 7, 10, 6, 2]",6.509867,7.105298,-0.59543085
Energy,123,1404,encoder,0.036899852397779064,0.49136814,0.6185261,0.4780411045827129,0.9228102938344824,64,"[64, 32, 12, 21, 16, 10, 7, 6, 2]",6.4757047,6.9300246,-0.45431995
Energy,123,1404,decoder,0.036899852397779064,0.49136814,0.6185261,0.4780411045827129,0.9228102938344824,64,"[64, 32, 12, 21, 16, 10, 7, 6, 2]",6.4757047,6.9300246,-0.45431995
Energy,123,1405,encoder,0.04081337942651217,0.6528299,0.7396224,0.4908353359403993,0.9168491417833291,64,"[64, 32, 21, 12, 16, 2, 10, 8, 3]",5.9106803,6.1465034,-0.23582315
Energy,123,1405,decoder,0.04081337942651217,0.6528299,0.7396224,0.4908353359403993,0.9168491417833291,64,"[64, 32, 21, 12, 16, 2, 10, 8, 3]",5.9106803,6.1465034,-0.23582315
Energy,123,1406,encoder,0.0397582599533327,0.60929847,0.70697385,0.49024998230437505,0.9189020675402115,64,"[64, 32, 21, 16, 12, 10, 8, 2, 3]",5.8360353,6.2443433,-0.40830803
Energy,123,1406,decoder,0.0397582599533327,0.60929847,0.70697385,0.49024998230437505,0.9189020675402115,64,"[64, 32, 21, 16, 12, 10, 8, 2, 3]",5.8360353,6.2443433,-0.40830803
Energy,123,1407,encoder,0.038828215453987416,0.5709273,0.6781955,0.4890114405485677,0.9205985540738467,64,"[64, 32, 21, 16, 12, 10, 8, 2, 3]",6.1180763,6.3806605,-0.2625842
Energy,123,1407,decoder,0.038828215453987416,0.5709273,0.6781955,0.4890114405485677,0.9205985540738467,64,"[64, 32, 21, 16, 12, 10, 8, 2, 3]",6.1180763,6.3806605,-0.2625842
Energy,123,1408,encoder,0.03707707331704901,0.4986798,0.62400985,0.4848898310049075,0.923535056942298,64,"[64, 32, 21, 16, 12, 10, 8, 2, 3]",6.3648567,6.6175947,-0.252738
Energy,123,1408,decoder,0.03707707331704901,0.4986798,0.62400985,0.4848898310049075,0.923535056942298,64,"[64, 32, 21, 16, 12, 10, 8, 2, 3]",6.3648567,6.6175947,-0.252738
Energy,123,1409,encoder,0.03722394957105618,0.5047395,0.62855464,0.48489609132035244,0.9232331416207195,64,"[64, 32, 21, 16, 12, 10, 8, 3, 5]",6.4610815,6.959391,-0.4983096
Energy,123,1409,decoder,0.03722394957105618,0.5047395,0.62855464,0.48489609132035244,0.9232331416207195,64,"[64, 32, 21, 16, 12, 10, 8, 3, 5]",6.4610815,6.959391,-0.4983096
Energy,123,1410,encoder,0.036470333474919465,0.47364736,0.6052355,0.4825055105250404,0.9244146798753985,64,"[64, 32, 21, 16, 12, 10, 8, 2, 5]",6.5265584,6.8867216,-0.3601632
Energy,123,1410,decoder,0.036470333474919465,0.47364736,0.6052355,0.4825055105250404,0.9244146798753985,64,"[64, 32, 21, 16, 12, 10, 8, 2, 5]",6.5265584,6.8867216,-0.3601632
Energy,123,1411,encoder,0.036195915820097346,0.46232557,0.5967442,0.48079017606891117,0.9247157749435599,64,"[64, 32, 21, 12, 16, 8, 10, 2, 3]",6.697124,7.106591,-0.40946722
Energy,123,1411,decoder,0.036195915820097346,0.46232557,0.5967442,0.48079017606891117,0.9247157749435599,64,"[64, 32, 21, 12, 16, 8, 10, 2, 3]",6.697124,7.106591,-0.40946722
Energy,123,1412,encoder,0.035393396210184745,0.42921576,0.5719118,0.47905177008080746,0.9261178051712146,64,"[64, 32, 21, 12, 16, 8, 10, 3, 2]",6.8721986,7.1446633,-0.27246475
Energy,123,1412,decoder,0.035393396210184745,0.42921576,0.5719118,0.47905177008080746,0.9261178051712146,64,"[64, 32, 21, 12, 16, 8, 10, 3, 2]",6.8721986,7.1446633,-0.27246475
Energy,123,1413,encoder,0.03968315505857497,0.6061998,0.70464987,0.492716120103973,0.9194604084595385,64,"[64, 32, 21, 12, 16, 8, 10, 9, 4]",7.1085153,7.1793528,-0.0708375
Energy,123,1413,decoder,0.03968315505857497,0.6061998,0.70464987,0.492716120103973,0.9194604084595385,64,"[64, 32, 21, 12, 16, 8, 10, 9, 4]",7.1085153,7.1793528,-0.0708375
Energy,123,1414,encoder,0.03978139603223578,0.61025304,0.70768976,0.49010979303043,0.918831664663828,64,"[64, 32, 21, 12, 16, 8, 5, 3, 2]",7.0554953,7.10588,-0.05038452
Energy,123,1414,decoder,0.03978139603223578,0.61025304,0.70768976,0.49010979303043,0.918831664663828,64,"[64, 32, 21, 12, 16, 8, 5, 3, 2]",7.0554953,7.10588,-0.05038452
Energy,123,1415,encoder,0.03853386371548386,0.5587831,0.66908735,0.486411470734995,0.9207792866042879,64,"[64, 32, 21, 12, 16, 8, 5, 3, 10]",7.2221727,7.0400558,0.18211699
Energy,123,1415,decoder,0.03853386371548386,0.5587831,0.66908735,0.486411470734995,0.9207792866042879,64,"[64, 32, 21, 12, 16, 8, 5, 3, 10]",7.2221727,7.0400558,0.18211699
Energy,123,1416,encoder,0.036781242101406826,0.4864746,0.61485595,0.48110709092464904,0.9235487424832666,64,"[64, 32, 21, 12, 16, 8, 3, 5, 10]",7.289952,7.1280637,0.16188812
Energy,123,1416,decoder,0.036781242101406826,0.4864746,0.61485595,0.48110709092464904,0.9235487424832666,64,"[64, 32, 21, 12, 16, 8, 3, 5, 10]",7.289952,7.1280637,0.16188812
Energy,123,1417,encoder,0.03855545702004863,0.559674,0.6697555,0.4908783607024888,0.9214561893401199,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.3523364,7.29394,0.05839634
Energy,123,1417,decoder,0.03855545702004863,0.559674,0.6697555,0.4908783607024888,0.9214561893401199,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.3523364,7.29394,0.05839634
Energy,123,1418,encoder,0.036763402861831274,0.4857386,0.61430395,0.48446636918519626,0.9241156761331811,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.26977,7.2275457,0.042224407
Energy,123,1418,decoder,0.036763402861831274,0.4857386,0.61430395,0.48446636918519626,0.9241156761331811,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.26977,7.2275457,0.042224407
Energy,123,1419,encoder,0.0362173531162713,0.46321002,0.5974075,0.482177641723857,0.9248879458890112,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.4100046,7.271885,0.1381197
Energy,123,1419,decoder,0.0362173531162713,0.46321002,0.5974075,0.482177641723857,0.9248879458890112,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.4100046,7.271885,0.1381197
Energy,123,1420,encoder,0.03545346458935174,0.43169403,0.5737705,0.479034753750201,0.925989786102577,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.3027887,7.2243423,0.07844639
Energy,123,1420,decoder,0.03545346458935174,0.43169403,0.5737705,0.479034753750201,0.925989786102577,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.3027887,7.2243423,0.07844639
Energy,123,1421,encoder,0.035553954226171004,0.43583998,0.57688,0.4783262365357549,0.9256700730370383,64,"[64, 32, 21, 12, 16, 8, 3, 5, 10]",7.4366603,7.267032,0.16962814
Energy,123,1421,decoder,0.035553954226171004,0.43583998,0.57688,0.4783262365357549,0.9256700730370383,64,"[64, 32, 21, 12, 16, 8, 3, 5, 10]",7.4366603,7.267032,0.16962814
Energy,123,1422,encoder,0.03795441004180274,0.5348764,0.6511573,0.48503046499661906,0.9217483997792442,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.2716246,7.345605,-0.07398033
Energy,123,1422,decoder,0.03795441004180274,0.5348764,0.6511573,0.48503046499661906,0.9217483997792442,64,"[64, 32, 21, 12, 16, 8, 3, 10, 5]",7.2716246,7.345605,-0.07398033
Energy,123,1423,encoder,0.03924113074250702,0.5879631,0.6909723,0.4889990814435088,0.9197521381294449,64,"[64, 32, 21, 12, 16, 3, 8, 5, 4]",7.570701,7.586391,-0.01568985
Energy,123,1423,decoder,0.03924113074250702,0.5879631,0.6909723,0.4889990814435088,0.9197521381294449,64,"[64, 32, 21, 12, 16, 3, 8, 5, 4]",7.570701,7.586391,-0.01568985
Energy,123,1424,encoder,0.0387979897371524,0.5696802,0.67726016,0.4868858093582492,0.9203139853505056,64,"[64, 32, 21, 12, 16, 8, 3, 5, 4]",7.4758573,7.4796815,-0.003824234
Energy,123,1424,decoder,0.0387979897371524,0.5696802,0.67726016,0.4868858093582492,0.9203139853505056,64,"[64, 32, 21, 12, 16, 8, 3, 5, 4]",7.4758573,7.4796815,-0.003824234
Energy,123,1425,encoder,0.03988996685173701,0.6147323,0.71104926,0.49018312134028785,0.9186223166096223,64,"[64, 32, 21, 12, 16, 3, 8, 5, 7]",7.520702,7.6086574,-0.087955475
Energy,123,1425,decoder,0.03988996685173701,0.6147323,0.71104926,0.49018312134028785,0.9186223166096223,64,"[64, 32, 21, 12, 16, 3, 8, 5, 7]",7.520702,7.6086574,-0.087955475
Energy,123,1426,encoder,0.03787800045827552,0.5317239,0.6487929,0.4809293005223202,0.9212399818078508,64,"[64, 32, 21, 12, 16, 8, 5, 3, 4]",7.6693,7.5430365,0.12626362
Energy,123,1426,decoder,0.03787800045827552,0.5317239,0.6487929,0.4809293005223202,0.9212399818078508,64,"[64, 32, 21, 12, 16, 8, 5, 3, 4]",7.6693,7.5430365,0.12626362
Energy,123,1427,encoder,0.038466245535183165,0.5559934,0.66699505,0.48224088503815277,0.9202343751253279,64,"[64, 32, 21, 12, 16, 8, 5, 3, 4]",7.433244,7.1782913,0.2549529
Energy,123,1427,decoder,0.038466245535183165,0.5559934,0.66699505,0.48224088503815277,0.9202343751253279,64,"[64, 32, 21, 12, 16, 8, 5, 3, 4]",7.433244,7.1782913,0.2549529
Energy,123,1428,encoder,0.0389688672544215,0.5767302,0.6825476,0.484000241256047,0.9194858515911233,64,"[64, 32, 21, 12, 16, 8, 5, 3, 4]",7.5720506,7.2208686,0.35118198
Energy,123,1428,decoder,0.0389688672544215,0.5767302,0.6825476,0.484000241256047,0.9194858515911233,64,"[64, 32, 21, 12, 16, 8, 5, 3, 4]",7.5720506,7.2208686,0.35118198
Energy,123,1429,encoder,0.04001222873714607,0.6197765,0.71483237,0.4873145774626306,0.9178924034132462,64,"[64, 32, 21, 12, 16, 8, 5, 3, 10]",7.55174,7.163559,0.3881812
Energy,123,1429,decoder,0.04001222873714607,0.6197765,0.71483237,0.4873145774626306,0.9178924034132462,64,"[64, 32, 21, 12, 16, 8, 5, 3, 10]",7.55174,7.163559,0.3881812
Energy,123,1430,encoder,0.04034515615966037,0.63351226,0.7251342,0.4893250685320846,0.9175493782064121,64,"[64, 32, 21, 12, 16, 8, 3, 5, 10]",7.612714,7.0779686,0.5347452
Energy,123,1430,decoder,0.04034515615966037,0.63351226,0.7251342,0.4893250685320846,0.9175493782064121,64,"[64, 32, 21, 12, 16, 8, 3, 5, 10]",7.612714,7.0779686,0.5347452
Energy,123,1431,encoder,0.04142551082330514,0.6780848,0.7585636,0.4928280178383211,0.9159432716406652,64,"[64, 32, 21, 12, 16, 8, 3, 5, 10]",7.4953165,7.2069254,0.2883911
